push, 16600, 1
push, 5700, 2
pop, 4500, 1
pop, 2500, 0
push, 3800, 1
peek, 2700, 1
pop, 2400, 0
push, 3100, 1
peek, 2800, 1
peek, 2400, 1
push, 4400, 2
peek, 2400, 2
push, 11400, 3
pop, 2400, 2
push, 10200, 3
peek, 2300, 3
pop, 2100, 2
peek, 2300, 2
peek, 2200, 2
push, 3800, 3
push, 10600, 4
push, 18300, 5
peek, 2600, 5
peek, 2500, 5
push, 13800, 6
push, 7300, 7
pop, 3200, 6
peek, 2600, 6
pop, 3000, 5
peek, 2300, 5
pop, 2400, 4
peek, 2400, 4
push, 5000, 5
push, 14900, 6
peek, 2400, 6
pop, 2400, 5
pop, 2100, 4
pop, 2200, 3
pop, 2300, 2
peek, 2500, 2
peek, 2400, 2
push, 11000, 3
peek, 2800, 3
push, 4200, 4
push, 3600, 5
peek, 2500, 5
push, 15500, 6
push, 17200, 7
push, 3600, 8
push, 20800, 9
pop, 2600, 8
pop, 2300, 7
pop, 2300, 6
push, 3500, 7
push, 15900, 8
push, 15000, 9
peek, 2200, 9
peek, 2400, 9
peek, 2400, 9
pop, 2200, 8
push, 14300, 9
push, 17300, 10
push, 3700, 11
pop, 3700, 10
peek, 3500, 10
peek, 4400, 10
pop, 2900, 9
peek, 2500, 9
push, 19000, 10
peek, 2300, 10
push, 21200, 11
push, 17600, 12
pop, 2700, 11
peek, 2500, 11
peek, 2400, 11
pop, 2500, 10
push, 17600, 11
push, 84300, 12
pop, 7800, 11
peek, 6100, 11
push, 25300, 12
peek, 6700, 12
pop, 4000, 11
peek, 4700, 11
pop, 5200, 10
peek, 4200, 10
pop, 4600, 9
push, 14100, 10
pop, 5000, 9
peek, 3200, 9
push, 4900, 10
push, 21900, 11
push, 14200, 12
peek, 3200, 12
pop, 4000, 11
peek, 3300, 11
pop, 3700, 10
pop, 3300, 9
pop, 7400, 8
peek, 4300, 8
push, 6800, 9
peek, 6900, 9
push, 22600, 10
peek, 5400, 10
pop, 5800, 9
push, 23100, 10
push, 15300, 11
pop, 5800, 10
pop, 4600, 9
peek, 4300, 9
pop, 3400, 8
push, 7600, 9
pop, 5600, 8
peek, 4000, 8
peek, 3400, 8
pop, 3400, 7
push, 4700, 8
push, 70800, 9
push, 19300, 10
push, 18200, 11
peek, 4300, 11
push, 15200, 12
pop, 5200, 11
push, 21200, 12
push, 22100, 13
peek, 5200, 13
push, 5900, 14
pop, 5300, 13
pop, 3700, 12
pop, 3900, 11
push, 6000, 12
pop, 3200, 11
peek, 3000, 11
pop, 3500, 10
push, 6300, 11
peek, 4100, 11
pop, 3300, 10
push, 4800, 11
